KNeighborsClassifier,93.88157894736841,86.91588785046729 -- knn_model = KNeighborsClassifier(n_neighbors=3, leaf_size=1, p=1, weights='uniform') -- STANDARD SCALERThe following KNN scores will be after splitting the data:KNeighborsClassifier,94.1745952261726,87.18718718718719
KNeighborsClassifier,94.1745952261726,87.18718718718719
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.1745952261726,87.18718718718719
KNeighborsClassifier,9.71457185778668,8.85885885885886
KNeighborsClassifier,94.1745952261726,87.18718718718719
KNeighborsClassifier,94.1745952261726,87.18718718718719
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
KNeighborsClassifier,94.3915873810716,86.93693693693693
